location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,x_sdi,x_tob
United States of America,102,Late,3,Female,2,2002,55,64,253.0,0.0,0.0,0.800403318,0.217634955
United States of America,102,Late,3,Male,1,2002,65,74,231.0,0.004329004329004329,0.004319624026911281,0.800403318,0.266262961
United States of America,102,Late,3,Female,2,2002,65,74,253.0,0.0,0.0,0.800403318,0.217634955
United States of America,102,Late,3,Male,1,2002,75,85,85.0,0.0,0.0,0.800403318,0.266262961
United States of America,102,Late,3,Female,2,2002,75,85,107.0,0.028037383177570093,0.015958851386924617,0.800403318,0.217634955
United States of America,102,Late,3,Male,1,2002,45,54,185.0,0.0,0.0,0.800403318,0.266262961
United States of America,102,Late,3,Female,2,2002,45,54,210.0,0.0,0.0,0.800403318,0.217634955
United States of America,102,Late,3,Male,1,2002,55,64,191.0,0.0,0.0,0.800403318,0.266262961
United States of America,102,Late,3,Female,2,2002,55,64,185.0,0.010810810810810811,0.007602964279814021,0.800403318,0.217634955
United States of America,102,Late,3,Male,1,2002,65,74,166.0,0.0,0.0,0.800403318,0.266262961
United States of America,102,Late,3,Female,2,2002,65,74,187.0,0.0,0.0,0.800403318,0.217634955
United States of America,102,Late,3,Male,1,2002,75,85,73.0,0.0136986301369863,0.01360448036058687,0.800403318,0.266262961
United States of America,102,Late,3,Female,2,2002,75,85,83.0,0.0,0.0,0.800403318,0.217634955
United States of America,102,Late,3,Male,1,2002,45,54,99.0,0.0,0.0,0.800403318,0.266262961
United States of America,102,Late,3,Female,2,2002,45,54,102.0,0.0,0.0,0.800403318,0.217634955
United States of America,102,Late,3,Male,1,2002,55,64,97.0,0.010309278350515464,0.01025600006956303,0.800403318,0.266262961
United States of America,102,Late,3,Female,2,2002,55,64,103.0,0.0,0.0,0.800403318,0.217634955
United States of America,102,Late,3,Male,1,2002,65,74,101.0,0.009900990099009901,0.009851853368415734,0.800403318,0.266262961
United States of America,102,Late,3,Female,2,2002,65,74,101.0,0.0,0.0,0.800403318,0.217634955
United States of America,102,Late,3,Male,1,2002,75,85,50.0,0.06,0.03358571124749333,0.800403318,0.266262961
United States of America,102,Late,3,Female,2,2002,75,85,46.0,0.043478260869565216,0.03006800325252716,0.800403318,0.217634955
Norway,90,Early to intermediate,2,Both,3,2002,51,60,160.0,0.33125,0.037209158608802216,0.856757888,0.304748333
Norway,90,Early to intermediate,2,Both,3,2002,61,70,162.0,0.4074074074074074,0.03860424493681835,0.856757888,0.304748333
Norway,90,Early to intermediate,2,Both,3,2002,71,80,90.0,0.5666666666666667,0.05223404121574737,0.856757888,0.304748333
Norway,90,Early to intermediate,2,Both,3,2002,81,90,47.0,0.574468085106383,0.07211906589779132,0.856757888,0.304748333
Norway,90,Late-wet,6,Male,1,2002,51,60,75.0,0.0,0.0,0.856757888,0.332106467
Norway,90,Late-wet,6,Female,2,2002,51,60,85.0,0.0,0.0,0.856757888,0.277140697
Norway,90,Late-wet,6,Male,1,2002,61,70,79.0,0.0,0.0,0.856757888,0.332106467
Norway,90,Late-wet,6,Female,2,2002,61,70,83.0,0.024096385542168676,0.016832180075559026,0.856757888,0.277140697
Norway,90,Late-wet,6,Male,1,2002,71,80,44.0,0.0,0.0,0.856757888,0.332106467
Norway,90,Late-wet,6,Female,2,2002,71,80,46.0,0.08695652173913043,0.04154491677851779,0.856757888,0.277140697
Norway,90,Late-wet,6,Male,1,2002,81,90,25.0,0.0,0.0,0.856757888,0.332106467
Norway,90,Late-wet,6,Female,2,2002,81,90,22.0,0.0,0.0,0.856757888,0.277140697
Norway,90,Late-dry,7,Male,1,2002,51,60,75.0,0.0,0.0,0.856757888,0.332106467
Norway,90,Late-dry,7,Female,2,2002,51,60,85.0,0.0,0.0,0.856757888,0.277140697
Norway,90,Late-dry,7,Male,1,2002,61,70,79.0,0.02531645569620253,0.017673384396892217,0.856757888,0.332106467
Norway,90,Late-dry,7,Female,2,2002,61,70,83.0,0.0,0.0,0.856757888,0.277140697
Norway,90,Late-dry,7,Male,1,2002,71,80,44.0,0.022727272727272728,0.022467523936912755,0.856757888,0.332106467
Norway,90,Late-dry,7,Female,2,2002,71,80,46.0,0.0,0.0,0.856757888,0.277140697
Norway,90,Late-dry,7,Male,1,2002,81,90,25.0,0.12,0.06499230723708768,0.856757888,0.332106467
Norway,90,Late-dry,7,Female,2,2002,81,90,22.0,0.045454545454545456,0.04440947367810884,0.856757888,0.277140697
Norway,90,Early to intermediate,2,Both,3,2002,51,60,160.0,0.33125,0.037209158608802216,0.856757888,0.304748333
Norway,90,Early to intermediate,2,Both,3,2002,61,70,162.0,0.4074074074074074,0.03860424493681835,0.856757888,0.304748333
Norway,90,Early to intermediate,2,Both,3,2002,71,80,90.0,0.5666666666666667,0.05223404121574737,0.856757888,0.304748333
Norway,90,Early to intermediate,2,Both,3,2002,81,90,47.0,0.574468085106383,0.07211906589779132,0.856757888,0.304748333
Norway,90,Late-wet,6,Male,1,2002,51,60,75.0,0.0,0.0,0.856757888,0.332106467
Norway,90,Late-wet,6,Female,2,2002,51,60,85.0,0.0,0.0,0.856757888,0.277140697
Norway,90,Late-wet,6,Male,1,2002,61,70,79.0,0.0,0.0,0.856757888,0.332106467
Norway,90,Late-wet,6,Female,2,2002,61,70,83.0,0.024096385542168676,0.016832180075559026,0.856757888,0.277140697
Norway,90,Late-wet,6,Male,1,2002,71,80,44.0,0.0,0.0,0.856757888,0.332106467
Norway,90,Late-wet,6,Female,2,2002,71,80,46.0,0.08695652173913043,0.04154491677851779,0.856757888,0.277140697
Norway,90,Late-wet,6,Male,1,2002,81,90,25.0,0.0,0.0,0.856757888,0.332106467
Norway,90,Late-wet,6,Female,2,2002,81,90,22.0,0.0,0.0,0.856757888,0.277140697
Norway,90,Late-dry,7,Male,1,2002,51,60,75.0,0.0,0.0,0.856757888,0.332106467
Norway,90,Late-dry,7,Female,2,2002,51,60,85.0,0.0,0.0,0.856757888,0.277140697
Norway,90,Late-dry,7,Male,1,2002,61,70,79.0,0.02531645569620253,0.017673384396892217,0.856757888,0.332106467
Norway,90,Late-dry,7,Female,2,2002,61,70,83.0,0.0,0.0,0.856757888,0.277140697
Norway,90,Late-dry,7,Male,1,2002,71,80,44.0,0.022727272727272728,0.022467523936912755,0.856757888,0.332106467
Norway,90,Late-dry,7,Female,2,2002,71,80,46.0,0.0,0.0,0.856757888,0.277140697
Norway,90,Late-dry,7,Male,1,2002,81,90,25.0,0.12,0.06499230723708768,0.856757888,0.332106467
Norway,90,Late-dry,7,Female,2,2002,81,90,22.0,0.045454545454545456,0.04440947367810884,0.856757888,0.277140697
China,6,Intermediate,5,Both,3,2001,40,44,733.0,0.16780354706684858,0.013802619354128742,0.553680374,0.284411231
China,6,Intermediate,5,Both,3,2001,45,49,710.0,0.1619718309859155,0.013826742660866975,0.553680374,0.284411231
China,6,Intermediate,5,Both,3,2001,50,54,595.0,0.1361344537815126,0.014058811900691618,0.553680374,0.284411231
China,6,Intermediate,5,Both,3,2001,55,59,576.0,0.13194444444444445,0.014101264966448155,0.553680374,0.284411231
China,6,Intermediate,5,Both,3,2001,60,64,726.0,0.16666666666666666,0.013831377714776922,0.553680374,0.284411231
China,6,Intermediate,5,Both,3,2001,65,69,554.0,0.1263537906137184,0.014115850617249006,0.553680374,0.284411231
China,6,Intermediate,5,Both,3,2001,70,74,302.0,0.0695364238410596,0.014637010786691463,0.553680374,0.284411231
China,6,Intermediate,5,Both,3,2001,75,95,180.0,0.03888888888888889,0.014409977872193001,0.553680374,0.284411231
China,6,Late-wet,6,Both,3,2001,40,44,733.0,0.001364256480218281,0.00136332556473614,0.553680374,0.284411231
China,6,Late-wet,6,Both,3,2001,45,49,710.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-wet,6,Both,3,2001,50,54,595.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-wet,6,Both,3,2001,55,59,576.0,0.005208333333333333,0.002999191614818848,0.553680374,0.284411231
China,6,Late-wet,6,Both,3,2001,60,64,726.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-wet,6,Both,3,2001,65,69,554.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-wet,6,Both,3,2001,70,74,302.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-wet,6,Both,3,2001,75,95,180.0,0.011111111111111112,0.007812971522121846,0.553680374,0.284411231
China,6,Late-dry,7,Both,3,2001,40,44,733.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-dry,7,Both,3,2001,45,49,710.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-dry,7,Both,3,2001,50,54,595.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-dry,7,Both,3,2001,55,59,576.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-dry,7,Both,3,2001,60,64,726.0,0.0013774104683195593,0.0013764615116321187,0.553680374,0.284411231
China,6,Late-dry,7,Both,3,2001,65,69,554.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-dry,7,Both,3,2001,70,74,302.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-dry,7,Both,3,2001,75,95,180.0,0.0,0.0,0.553680374,0.284411231
China,6,Intermediate,5,Both,3,2001,40,44,733.0,0.16780354706684858,0.013802619354128742,0.553680374,0.284411231
China,6,Intermediate,5,Both,3,2001,45,49,710.0,0.1619718309859155,0.013826742660866975,0.553680374,0.284411231
China,6,Intermediate,5,Both,3,2001,50,54,595.0,0.1361344537815126,0.014058811900691618,0.553680374,0.284411231
China,6,Intermediate,5,Both,3,2001,55,59,576.0,0.13194444444444445,0.014101264966448155,0.553680374,0.284411231
China,6,Intermediate,5,Both,3,2001,60,64,726.0,0.16666666666666666,0.013831377714776922,0.553680374,0.284411231
China,6,Intermediate,5,Both,3,2001,65,69,554.0,0.1263537906137184,0.014115850617249006,0.553680374,0.284411231
China,6,Intermediate,5,Both,3,2001,70,74,302.0,0.0695364238410596,0.014637010786691463,0.553680374,0.284411231
China,6,Intermediate,5,Both,3,2001,75,95,180.0,0.03888888888888889,0.014409977872193001,0.553680374,0.284411231
China,6,Late,3,Both,3,2001,40,44,733.0,0.001364256480218281,0.00136332556473614,0.553680374,0.284411231
China,6,Late,3,Both,3,2001,45,49,710.0,0.0,0.0,0.553680374,0.284411231
China,6,Late,3,Both,3,2001,50,54,595.0,0.0,0.0,0.553680374,0.284411231
China,6,Late,3,Both,3,2001,55,59,576.0,0.005208333333333333,0.002999191614818848,0.553680374,0.284411231
China,6,Late,3,Both,3,2001,60,64,726.0,0.0013774104683195593,0.0013764615116321187,0.553680374,0.284411231
China,6,Late,3,Both,3,2001,65,69,554.0,0.0,0.0,0.553680374,0.284411231
China,6,Late,3,Both,3,2001,70,74,302.0,0.0,0.0,0.553680374,0.284411231
China,6,Late,3,Both,3,2001,75,95,180.0,0.011111111111111112,0.007812971522121846,0.553680374,0.284411231
China,6,Late-wet,6,Both,3,2001,40,44,733.0,0.001364256480218281,0.00136332556473614,0.553680374,0.284411231
China,6,Late-wet,6,Both,3,2001,45,49,710.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-wet,6,Both,3,2001,50,54,595.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-wet,6,Both,3,2001,55,59,576.0,0.005208333333333333,0.002999191614818848,0.553680374,0.284411231
China,6,Late-wet,6,Both,3,2001,60,64,726.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-wet,6,Both,3,2001,65,69,554.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-wet,6,Both,3,2001,70,74,302.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-wet,6,Both,3,2001,75,95,180.0,0.011111111111111112,0.007812971522121846,0.553680374,0.284411231
China,6,Late-dry,7,Both,3,2001,40,44,733.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-dry,7,Both,3,2001,45,49,710.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-dry,7,Both,3,2001,50,54,595.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-dry,7,Both,3,2001,55,59,576.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-dry,7,Both,3,2001,60,64,726.0,0.0013774104683195593,0.0013764615116321187,0.553680374,0.284411231
China,6,Late-dry,7,Both,3,2001,65,69,554.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-dry,7,Both,3,2001,70,74,302.0,0.0,0.0,0.553680374,0.284411231
China,6,Late-dry,7,Both,3,2001,75,95,180.0,0.0,0.0,0.553680374,0.284411231
India,163,Early to intermediate,2,Male,1,2002,50,79,264.5,0.3837429111531191,0.02990117871957296,0.407411414,0.31460199
India,163,Early to intermediate,2,Female,2,2002,50,79,286.0,0.3409090909090909,0.02802908595720884,0.407411414,0.042438853
India,163,Early to intermediate,2,Both,3,2002,50,59,255.5,0.461839530332681,0.03118932644933344,0.407411414,0.181820911
India,163,Early to intermediate,2,Both,3,2002,60,69,176.0,0.3380681818181818,0.03565762750389352,0.407411414,0.181820911
India,163,Early to intermediate,2,Both,3,2002,70,79,119.0,0.18067226890756302,0.03526964559596791,0.407411414,0.181820911
India,163,Late,3,Male,1,2002,50,79,264.5,0.01890359168241966,0.008373657024377434,0.407411414,0.31460199
India,163,Late,3,Female,2,2002,50,79,286.0,0.008741258741258742,0.005504241573892457,0.407411414,0.042438853
India,163,Late,3,Both,3,2002,50,59,255.5,0.003913894324853229,0.003906227531350606,0.407411414,0.181820911
India,163,Late,3,Both,3,2002,60,69,176.0,0.005681818181818182,0.005665653659214955,0.407411414,0.181820911
India,163,Late,3,Both,3,2002,70,79,119.0,0.046218487394957986,0.019246813294646788,0.407411414,0.181820911
India,163,Early to intermediate,2,Male,1,2002,50,79,264.5,0.3837429111531191,0.02990117871957296,0.407411414,0.31460199
India,163,Early to intermediate,2,Female,2,2002,50,79,286.0,0.3409090909090909,0.02802908595720884,0.407411414,0.042438853
India,163,Early to intermediate,2,Both,3,2002,50,59,255.5,0.461839530332681,0.03118932644933344,0.407411414,0.181820911
India,163,Early to intermediate,2,Both,3,2002,60,69,176.0,0.3380681818181818,0.03565762750389352,0.407411414,0.181820911
India,163,Early to intermediate,2,Both,3,2002,70,79,119.0,0.18067226890756302,0.03526964559596791,0.407411414,0.181820911
India,163,Late,3,Male,1,2002,50,79,264.5,0.01890359168241966,0.008373657024377434,0.407411414,0.31460199
India,163,Late,3,Female,2,2002,50,79,286.0,0.008741258741258742,0.005504241573892457,0.407411414,0.042438853
India,163,Late,3,Both,3,2002,50,59,255.5,0.003913894324853229,0.003906227531350606,0.407411414,0.181820911
India,163,Late,3,Both,3,2002,60,69,176.0,0.005681818181818182,0.005665653659214955,0.407411414,0.181820911
India,163,Late,3,Both,3,2002,70,79,119.0,0.046218487394957986,0.019246813294646788,0.407411414,0.181820911
Japan,67,Early to intermediate,2,Male,1,2000,35,54,259.0,0.05405405405405406,0.014050682294865847,0.822938999,0.508882834
Japan,67,Early to intermediate,2,Female,2,2000,35,54,329.0,0.0425531914893617,0.011128213464166063,0.822938999,0.149901421
Japan,67,Early to intermediate,2,Male,1,2000,55,64,143.0,0.1888111888111888,0.03272704702427843,0.822938999,0.508882834
Japan,67,Early to intermediate,2,Female,2,2000,55,64,205.0,0.11219512195121951,0.022042904567315044,0.822938999,0.149901421
Japan,67,Early to intermediate,2,Male,1,2000,65,74,211.0,0.27488151658767773,0.030735198990667123,0.822938999,0.508882834
Japan,67,Early to intermediate,2,Female,2,2000,65,74,278.0,0.25539568345323743,0.026154544038025567,0.822938999,0.149901421
Japan,67,Early to intermediate,2,Male,1,2000,75,95,99.0,0.37373737373737376,0.048623242271391864,0.822938999,0.508882834
Japan,67,Early to intermediate,2,Female,2,2000,75,95,101.0,0.297029702970297,0.04546819784295263,0.822938999,0.149901421
Japan,67,Late,3,Male,1,2000,35,54,259.0,0.0,0.0,0.822938999,0.508882834
Japan,67,Late,3,Female,2,2000,35,54,329.0,0.0,0.0,0.822938999,0.149901421
Japan,67,Late,3,Male,1,2000,55,64,143.0,0.0,0.0,0.822938999,0.508882834
Japan,67,Late,3,Female,2,2000,55,64,205.0,0.004878048780487805,0.004866136555672641,0.822938999,0.149901421
Japan,67,Late,3,Male,1,2000,65,74,211.0,0.014218009478672985,0.00815020648857059,0.822938999,0.508882834
Japan,67,Late,3,Female,2,2000,65,74,101.0,0.009900990099009901,0.009851853368415734,0.822938999,0.149901421
Japan,67,Late,3,Male,1,2000,75,95,99.0,0.030303030303030304,0.017228340715604883,0.822938999,0.508882834
Japan,67,Late,3,Female,2,2000,75,95,101.0,0.0,0.0,0.822938999,0.149901421
Japan,67,Early to intermediate,2,Male,1,2000,35,54,259.0,0.05405405405405406,0.014050682294865847,0.822938999,0.508882834
Japan,67,Early to intermediate,2,Female,2,2000,35,54,329.0,0.0425531914893617,0.011128213464166063,0.822938999,0.149901421
Japan,67,Early to intermediate,2,Male,1,2000,55,64,143.0,0.1888111888111888,0.03272704702427843,0.822938999,0.508882834
Japan,67,Early to intermediate,2,Female,2,2000,55,64,205.0,0.11219512195121951,0.022042904567315044,0.822938999,0.149901421
Japan,67,Early to intermediate,2,Male,1,2000,65,74,211.0,0.27488151658767773,0.030735198990667123,0.822938999,0.508882834
Japan,67,Early to intermediate,2,Female,2,2000,65,74,278.0,0.25539568345323743,0.026154544038025567,0.822938999,0.149901421
Japan,67,Early to intermediate,2,Male,1,2000,75,95,99.0,0.37373737373737376,0.048623242271391864,0.822938999,0.508882834
Japan,67,Early to intermediate,2,Female,2,2000,75,95,101.0,0.297029702970297,0.04546819784295263,0.822938999,0.149901421
Japan,67,Late,3,Male,1,2000,35,54,259.0,0.0,0.0,0.822938999,0.508882834
Japan,67,Late,3,Female,2,2000,35,54,329.0,0.0,0.0,0.822938999,0.149901421
Japan,67,Late,3,Male,1,2000,55,64,143.0,0.0,0.0,0.822938999,0.508882834
Japan,67,Late,3,Female,2,2000,55,64,205.0,0.004878048780487805,0.004866136555672641,0.822938999,0.149901421
Japan,67,Late,3,Male,1,2000,65,74,211.0,0.014218009478672985,0.00815020648857059,0.822938999,0.508882834
